title,authors,pdf_link,release_date,document_name
Testnet Faucets,,https://docs.optimism.io/builders/tools/build/faucets,,builders-tools-build-faucets.pdf
Fault Proof Overview,,https://docs.optimism.io/stack/protocol/fault-proofs/overview,,stack-protocol-fault-proofs-overview.pdf
Contribute to Optimism Docs,,https://docs.optimism.io/connect/contribute/docs-contribute,,connect-contribute-docs-contribute.pdf
Glossary,,https://docs.optimism.io/connect/resources/glossary,,connect-resources-glossary.pdf
OP Stack Security FAQs,,https://docs.optimism.io/stack/security/faq,,stack-security-faq.pdf
Open Source Code Repo for OP Stack Builders,,https://docs.optimism.io/builders/dapp-developers/tools/ecosystem-overview,,builders-dapp-developers-tools-ecosystem-overview.pdf
Deploying Your First Contract on OP Mainnet,,https://docs.optimism.io/builders/dapp-developers/tutorials/first-contract,,builders-dapp-developers-tutorials-first-contract.pdf
Superchain App Quick Start,,https://docs.optimism.io/builders/dapp-developers/quick-start,,builders-dapp-developers-quick-start.pdf
Running an OP Mainnet Node from Source,,https://docs.optimism.io/builders/node-operators/tutorials/mainnet,,builders-node-operators-tutorials-mainnet.pdf
Dapp Developer Overview,,https://docs.optimism.io/builders/dapp-developers/overview,,builders-dapp-developers-overview.pdf
Testing Dapps for OP Mainnet,,https://docs.optimism.io/chain/testing/testing-dapps,,chain-testing-testing-dapps.pdf
Modifying Predeployed Contracts,,https://docs.optimism.io/builders/chain-operators/tutorials/modifying-predeploys,,builders-chain-operators-tutorials-modifying-predeploys.pdf
Schemas,,https://docs.optimism.io/chain/identity/schemas,,chain-identity-schemas.pdf
,,https://docs.optimism.io/chain/identity/overview,,chain-identity-overview.pdf
Bridging ERC-20 Tokens to OP Mainnet With the Optimism SDK,,https://docs.optimism.io/builders/dapp-developers/tutorials/cross-dom-bridge-erc20,,builders-dapp-developers-tutorials-cross-dom-bridge-erc20.pdf
Building a Node from Source,,https://docs.optimism.io/builders/node-operators/tutorials/node-from-source,,builders-node-operators-tutorials-node-from-source.pdf
Account Abstraction,,https://docs.optimism.io/builders/tools/build/account-abstraction,,builders-tools-build-account-abstraction.pdf
Developer Tools,,https://docs.optimism.io/builders/tools/overview,,builders-tools-overview.pdf
Getting Started with the OP Stack,,https://docs.optimism.io/stack/getting-started,,stack-getting-started.pdf
Optimist Profile,,https://docs.optimism.io/chain/identity/optimist-profile,,chain-identity-optimist-profile.pdf
Running a Node With Docker,,https://docs.optimism.io/builders/node-operators/tutorials/node-from-docker,,builders-node-operators-tutorials-node-from-docker.pdf
OP Stack Components,,https://docs.optimism.io/stack/components,,stack-components.pdf
Chain Operator Overview,,https://docs.optimism.io/builders/chain-operators/overview,,builders-chain-operators-overview.pdf
Contract Addresses,,https://docs.optimism.io/chain/addresses,,chain-addresses.pdf
Withdrawal Flow,,https://docs.optimism.io/stack/protocol/withdrawal-flow,,stack-protocol-withdrawal-flow.pdf
Tracing Deposits and Withdrawals,,https://docs.optimism.io/builders/dapp-developers/tutorials/sdk-trace-txns,,builders-dapp-developers-tutorials-sdk-trace-txns.pdf
Pausing the Bridge,,https://docs.optimism.io/stack/security/pause,,stack-security-pause.pdf
Node Configuration,,https://docs.optimism.io/builders/node-operators/management/configuration,,builders-node-operators-management-configuration.pdf
Bridging ETH to OP Mainnet With the Optimism SDK,,https://docs.optimism.io/builders/dapp-developers/tutorials/cross-dom-bridge-eth,,builders-dapp-developers-tutorials-cross-dom-bridge-eth.pdf
Featured Hacks,,https://docs.optimism.io/builders/chain-operators/hacks/featured-hacks,,builders-chain-operators-hacks-featured-hacks.pdf
Security Policy and Bug Bounty Program,,https://docs.optimism.io/chain/security/security-policy,,chain-security-security-policy.pdf
OP Mainnet Security Model,,https://docs.optimism.io/chain/security/faq,,chain-security-faq.pdf
Solidity Compatibility,,https://docs.optimism.io/builders/dapp-developers/contracts/compatibility,,builders-dapp-developers-contracts-compatibility.pdf
Accessing Pre-Regenesis History,,https://docs.optimism.io/builders/tools/monitor/regenesis-history,,builders-tools-monitor-regenesis-history.pdf
Analytics Tools,,https://docs.optimism.io/builders/tools/monitor/analytics-tools,,builders-tools-monitor-analytics-tools.pdf
Smart Contract Overview,,https://docs.optimism.io/stack/protocol/smart-contracts,,stack-protocol-smart-contracts.pdf
Troubleshooting Transactions,,https://docs.optimism.io/builders/dapp-developers/transactions/troubleshooting,,builders-dapp-developers-transactions-troubleshooting.pdf
Superchain Explainer,,https://docs.optimism.io/stack/explainer,,stack-explainer.pdf
RPC & Node Providers,,https://docs.optimism.io/builders/tools/connect/rpc-providers,,builders-tools-connect-rpc-providers.pdf
Preparing for Ecotone Breaking Changes,,https://docs.optimism.io/builders/notices/ecotone-changes,,builders-notices-ecotone-changes.pdf
Fault Proof VM: Cannon,,https://docs.optimism.io/stack/protocol/fault-proofs/cannon,,stack-protocol-fault-proofs-cannon.pdf
Attestation Apps,,https://docs.optimism.io/chain/identity/applications,,chain-identity-applications.pdf
Node Metrics and Monitoring,,https://docs.optimism.io/builders/node-operators/management/metrics,,builders-node-operators-management-metrics.pdf
Deploying a Block Explorer,,https://docs.optimism.io/builders/chain-operators/tools/explorer,,builders-chain-operators-tools-explorer.pdf
Using the Optimism SDK,,https://docs.optimism.io/builders/chain-operators/tutorials/sdk,,builders-chain-operators-tutorials-sdk.pdf
OP Mainnet NFT Tools,,https://docs.optimism.io/builders/tools/build/nft-tools,,builders-tools-build-nft-tools.pdf
Block Explorers,,https://docs.optimism.io/builders/tools/build/block-explorers,,builders-tools-build-block-explorers.pdf
Node Snapshots,,https://docs.optimism.io/builders/node-operators/management/snapshots,,builders-node-operators-management-snapshots.pdf
Arbitrum FAQ,,https://docs.arbitrum.io/learn-more/faq,,learn-more-faq.pdf
Stylus SDK repositories,,https://docs.arbitrum.io/stylus/reference/stylus-sdk,,stylus-reference-stylus-sdk.pdf
AnyTrust Orbit chains: Keyset generation,,https://docs.arbitrum.io/launch-orbit-chain/concepts/anytrust-orbit-chain-keyset-generation,,launch-orbit-chain-concepts-anytrust-orbit-chain-keyset-generation.pdf
The Assertion Tree,,https://docs.arbitrum.io/assertion-tree,,assertion-tree.pdf
WASM to WAVM,,https://docs.arbitrum.io/proving/wasm-to-wavm,,proving-wasm-to-wavm.pdf
Envio HyperIndex,,https://docs.arbitrum.io/for-devs/third-party-docs/Envio/,,for-devs-third-party-docs-Envio.pdf
Bridge tokens via Arbitrum’s generic-custom gateway,,https://docs.arbitrum.io/devs-how-tos/bridge-tokens/how-to-bridge-tokens-generic-custom,,devs-how-tos-bridge-tokens-how-to-bridge-tokens-generic-custom.pdf
Troubleshooting: Run a node,,https://docs.arbitrum.io/node-running/troubleshooting-running-nodes,,node-running-troubleshooting-running-nodes.pdf
How to upgrade ArbOS on your Orbit chain,,https://docs.arbitrum.io/launch-orbit-chain/how-tos/arbos-upgrade,,launch-orbit-chain-how-tos-arbos-upgrade.pdf
Overview: The Lifecycle of an Arbitrum Transaction,,https://docs.arbitrum.io/tx-lifecycle,,tx-lifecycle.pdf
How to add a new programming language to Stylus,,https://docs.arbitrum.io/stylus/how-tos/adding-support-for-new-languages,,stylus-how-tos-adding-support-for-new-languages.pdf
Inside AnyTrust,,https://docs.arbitrum.io/inside-anytrust,,inside-anytrust.pdf
Troubleshooting Stylus,,https://docs.arbitrum.io/stylus/troubleshooting-building-stylus,,stylus-troubleshooting-building-stylus.pdf
Quickstart: PARSIQ (blockchain data API & SDK),,https://docs.arbitrum.io/for-devs/third-party-docs/PARSIQ/,,for-devs-third-party-docs-PARSIQ.pdf
Gas and Fees,,https://docs.arbitrum.io/arbos/gas,,arbos-gas.pdf
Quickstart: Run a node,,https://docs.arbitrum.io/node-running/quickstart-running-a-node,,node-running-quickstart-running-a-node.pdf
Troubleshooting: Building Arbitrum dApps,,https://docs.arbitrum.io/for-devs/troubleshooting-building,,for-devs-troubleshooting-building.pdf
How to run a full node (Nitro),,https://docs.arbitrum.io/node-running/how-tos/running-a-full-node,,node-running-how-tos-running-a-full-node.pdf
Contribute docs,,https://docs.arbitrum.io/for-devs/contribute,,for-devs-contribute.pdf
How to customize your Orbit chain's deployment configuration,,https://docs.arbitrum.io/launch-orbit-chain/how-tos/customize-deployment-configuration,,launch-orbit-chain-how-tos-customize-deployment-configuration.pdf
Web3 libraries and tools,,https://docs.arbitrum.io/for-devs/dev-tools-and-resources/web3-libraries-tools,,for-devs-dev-tools-and-resources-web3-libraries-tools.pdf
The Sequencer and Censorship Resistance,,https://docs.arbitrum.io/sequencer,,sequencer.pdf
Arbitrum nodes overview,,https://docs.arbitrum.io/node-running/gentle-introduction-run-node,,node-running-gentle-introduction-run-node.pdf
Get started with Arbitrum,,https://docs.arbitrum.io/welcome/get-started,,welcome-get-started.pdf
How to deploy a Data Availability Server (DAS),,https://docs.arbitrum.io/node-running/how-tos/data-availability-committee/deploy-a-das,,node-running-how-tos-data-availability-committee-deploy-a-das.pdf
Solidity support,,https://docs.arbitrum.io/for-devs/concepts/differences-between-arbitrum-ethereum/solidity-support,,for-devs-concepts-differences-between-arbitrum-ethereum-solidity-support.pdf
How to deploy a mirror Data Availability Server (DAS),,https://docs.arbitrum.io/node-running/how-tos/data-availability-committee/deploy-a-mirror-das,,node-running-how-tos-data-availability-committee-deploy-a-mirror-das.pdf
Oracles overview,,https://docs.arbitrum.io/for-devs/concepts/oracles,,for-devs-concepts-oracles.pdf
How to bridge tokens via a custom gateway,,https://docs.arbitrum.io/devs-how-tos/bridge-tokens/how-to-bridge-tokens-custom-gateway,,devs-how-tos-bridge-tokens-how-to-bridge-tokens-custom-gateway.pdf
Opcode and host I/O pricing,,https://docs.arbitrum.io/stylus/reference/opcode-hostio-pricing,,stylus-reference-opcode-hostio-pricing.pdf
Geth,,https://docs.arbitrum.io/arbos/geth,,arbos-geth.pdf
Debugging tools,,https://docs.arbitrum.io/for-devs/dev-tools-and-resources/debugging-tools,,for-devs-dev-tools-and-resources-debugging-tools.pdf
Precompiles reference,,https://docs.arbitrum.io/for-devs/dev-tools-and-resources/precompiles,,for-devs-dev-tools-and-resources-precompiles.pdf
Additional configuration parameters: Orbit chains,,https://docs.arbitrum.io/launch-orbit-chain/reference/additional-configuration-parameters,,launch-orbit-chain-reference-additional-configuration-parameters.pdf
Stylus testnet information,,https://docs.arbitrum.io/stylus/reference/testnet-information,,stylus-reference-testnet-information.pdf
Troubleshooting: Arbitrum bridge,,https://docs.arbitrum.io/for-users/troubleshooting-users,,for-users-troubleshooting-users.pdf
ChallengeManager,,https://docs.arbitrum.io/proving/challenge-manager,,proving-challenge-manager.pdf
Gas and ink in Stylus,,https://docs.arbitrum.io/stylus/concepts/stylus-gas,,stylus-concepts-stylus-gas.pdf
L2 to L1 messaging and the outbox,,https://docs.arbitrum.io/arbos/l2-to-l1-messaging,,arbos-l2-to-l1-messaging.pdf
How to run a full node for an Orbit chain,,https://docs.arbitrum.io/node-running/how-tos/running-an-orbit-node,,node-running-how-tos-running-an-orbit-node.pdf
USDC on Arbitrum One,,https://docs.arbitrum.io/bridge-tokens/concepts/usdc-concept,,bridge-tokens-concepts-usdc-concept.pdf
Bridging ERC-20 tokens,,https://docs.arbitrum.io/for-devs/concepts/token-bridge/token-bridge-erc20,,for-devs-concepts-token-bridge-token-bridge-erc20.pdf
SDK support for custom gas token Orbit chains,,https://docs.arbitrum.io/launch-orbit-chain/concepts/custom-gas-token-sdk,,launch-orbit-chain-concepts-custom-gas-token-sdk.pdf
Orbit FAQ,,https://docs.arbitrum.io/launch-orbit-chain/troubleshooting-building-orbit,,launch-orbit-chain-troubleshooting-building-orbit.pdf
Development frameworks,,https://docs.arbitrum.io/for-devs/dev-tools-and-resources/development-frameworks,,for-devs-dev-tools-and-resources-development-frameworks.pdf
Public preview: What to expect,,https://docs.arbitrum.io/stylus/concepts/public-preview-expectations,,stylus-concepts-public-preview-expectations.pdf
How to run a validator,,https://docs.arbitrum.io/node-running/how-tos/running-a-validator,,node-running-how-tos-running-a-validator.pdf
Quickstart: Arbitrum bridge,,https://docs.arbitrum.io/getting-started-users,,getting-started-users.pdf
Block numbers and time,,https://docs.arbitrum.io/for-devs/concepts/differences-between-arbitrum-ethereum/block-numbers-and-time,,for-devs-concepts-differences-between-arbitrum-ethereum-block-numbers-and-time.pdf
WAVM Floating point implementation,,https://docs.arbitrum.io/proving/wavm-floats,,proving-wavm-floats.pdf
How to use oracles in Arbitrum app,,https://docs.arbitrum.io/devs-how-tos/how-to-use-oracles,,devs-how-tos-how-to-use-oracles.pdf
Stylus Rust SDK overview,,https://docs.arbitrum.io/stylus/reference/rust-sdk-guide,,stylus-reference-rust-sdk-guide.pdf
WAVM Custom opcodes not in WASM,,https://docs.arbitrum.io/proving/wavm-custom-opcodes,,proving-wavm-custom-opcodes.pdf
How to add your testnet Orbit chain to Arbitrum's bridge,,https://docs.arbitrum.io/launch-orbit-chain/how-tos/add-orbit-chain-to-bridge-ui,,launch-orbit-chain-how-tos-add-orbit-chain-to-bridge-ui.pdf
Smart contract addresses,,https://docs.arbitrum.io/for-devs/useful-addresses,,for-devs-useful-addresses.pdf
